Date,Amount,Currency,Description,Category,Sub Category,Paid By
22/01/2026,1.99,GBP,Londis,Food & Drinks,Grocery,
22/01/2026,1.75,GBP,Sainsbury,Food & Drinks,Take aways,
22/01/2026,2.65,GBP,Greegs ,Food & Drinks,Eating Out,
22/01/2026,30.59,GBP,Train to Office,Transportation,Transport_Other,
22/01/2026,5.00,GBP,Reading Bus,Transportation,Transport_Local,
23/01/2026,9.00,GBP,EE,Utility,Phone Bill,
23/01/2026,4.09,GBP,Londis,Food & Drinks,Grocery,
23/01/2026,6.40,GBP,Bus,Transportation,Transport_Other,
23/01/2026,5.99,GBP,Amazon,Other,Miscellaneous,
24/01/2026,20.00,GBP,Best food,Food & Drinks,Grocery,
24/01/2026,19.43,GBP,Boots,Personal care,Miscellaneous,
24/01/2026,18.50,GBP,Iceland,Food & Drinks,Grocery,
24/01/2026,57.04,GBP,Sainsbury,Food & Drinks,Grocery,
24/01/2026,5.00,GBP,Bus,Transportation,Transport_Local,
25/01/2026,1.99,GBP,Londis,Food & Drinks,Grocery,
26/01/2026,10.00,GBP,ParentPay,Food & Drinks,Take aways,
27/01/2026,3.98,GBP,Exotic,Food & Drinks,Grocery,
27/01/2026,3.00,GBP,Reading Bus,Transportation,Transport_Local,
28/01/2026,81.57,GBP,Octopus,Utility,Gas & Electricity,
28/01/2026,1.50,GBP,Sainsbury,Food & Drinks,Grocery,
28/01/2026,7.99,GBP,Hoichoi,Entertainment,Subscription,
29/01/2026,12.99,GBP,Youtube ,Entertainment,Subscription,
29/01/2026,7.38,GBP,Londis,Food & Drinks,Grocery,
30/01/2026,10.00,GBP,ParentPay,Food & Drinks,Take aways,
30/01/2026,2.35,GBP,Sainsbury,Food & Drinks,Grocery,
31/01/2026,5.00,GBP,Bus,Transportation,Transport_Local,
01/02/2026,30.46,GBP,Exotic,Food & Drinks,Grocery,
01/02/2026,20.22,GBP,Tariq Halal,Food & Drinks,Grocery,
01/02/2026,56.38,GBP,Tesco,Food & Drinks,Grocery,
01/02/2026,14.14,GBP,Tesco,Housing,Household Product,
01/02/2026,3.25,GBP,Tesco,Personal care,Miscellaneous,
01/02/2026,1.99,GBP,Londis,Food & Drinks,Grocery,
01/02/2026,8.99,GBP,Prime,Entertainment,Subscription,
03/02/2026,2.68,GBP,Londis,Food & Drinks,Grocery,
03/02/2026,196.00,GBP,Train to Llandudno ,Vacation,Travel,
04/02/2026,4.19,GBP,Londis,Food & Drinks,Grocery,
04/02/2026,5.40,GBP,Bus,Transportation,Transport_Local,
04/02/2026,19.95,GBP,Resume ,Other,Miscellaneous,
05/02/2026,10.00,GBP,ParentPay,Food & Drinks,Take aways,
05/02/2026,1.59,GBP,Google One,Entertainment,Subscription,
05/02/2026,2.68,GBP,Londis,Food & Drinks,Grocery,
05/02/2026,1.75,GBP,Sainsbury,Food & Drinks,Take aways,
05/02/2026,6.00,GBP,Greegs ,Food & Drinks,Take aways,
05/02/2026,5.00,GBP,Bus,Transportation,Transport_Local,
05/02/2026,30.59,GBP,Train to Office,Transportation,Transport_Other,
06/02/2026,5.40,GBP,Bus,Transportation,Transport_Local,
06/02/2026,2.50,GBP,Sainsbury,Food & Drinks,Grocery,
06/02/2026,7.99,GBP,Google play,Entertainment,Subscription,
06/02/2026,5.40,GBP,Bus,Transportation,Transport_Local,
06/02/2026,8.66,GBP,Londis,Food & Drinks,Grocery,
06/02/2026,22.14,GBP,Amazon,Housing,Household Product,
07/02/2026,79.20,GBP,IWM ticket,Entertainment,Entry fee,
07/02/2026,24.00,GBP,St Paul,Entertainment,Entry fee,
07/02/2026,6.50,GBP,Bus,Transportation,Transport_Local,
07/02/2026,56.55,GBP,Train to London ,Transportation,Transport_Other,
07/02/2026,10.15,GBP,Greegs,Food & Drinks,Take aways,
07/02/2026,8.99,GBP,Books,Other,Miscellaneous,
07/02/2026,33.94,GBP,McD,Food & Drinks,Eating Out,
07/02/2026,9.35,GBP,Pret,Food & Drinks,Eating Out,
07/02/2026,2.80,GBP,TFl,Transportation,Transport_Local,
08/02/2026,6.50,GBP,Bus,Transportation,Transport_Local,
08/02/2026,18.84,GBP,Sainsbury,Food & Drinks,Grocery,
08/02/2026,5.84,GBP,Londis,Food & Drinks,Grocery,
10/02/2026,7.95,GBP,Amees,Food & Drinks,Grocery,
10/02/2026,8.47,GBP,Exotic,Food & Drinks,Grocery,
10/03/2026,13.91,GBP,Londis,Food & Drinks,Grocery,
10/02/2026,9.12,GBP,Napkin.ai,Other,Miscellaneous,
11/02/2026,10.00,GBP,ParentPay ,Food & Drinks,Take aways,
11/02/2026,6.40,GBP,Bus,Transportation,Transport_Local,
12/02/2026,35.00,GBP,Sky TV,Utility,TV & Broadband,
12/02/2026,2.49,GBP,Google One,Entertainment,Subscription,
12/02/2026,8.52,GBP,Londis,Food & Drinks,Grocery,
12/02/2026,7.99,GBP,WH Smith,Other,Miscellaneous,
12/02/2026,1.75,GBP,Sainsbury,Food & Drinks,Take aways,
12/02/2026,5.00,GBP,Bus,Transportation,Transport_Local,
12/02/2026,42.19,GBP,Train to Office,Transportation,Transport_Other,
13/02/2026,2.09,GBP,Londis,Food & Drinks,Grocery,
13/02/2026,1275.00,GBP,Rent,Housing,Rent,
16/02/2026,14.92,GBP,TV License ,Entertainment,Subscription,
16/02/2026,184.00,GBP,Council Tax,Housing,Council Tax,
16/02/2026,75.00,GBP,Tesco,Food & Drinks,Grocery,
16/02/2026,6.86,GBP,Tesco,Housing,Household Product,
16/02/2026,2.80,GBP,ChaiPani,Food & Drinks,Take aways,
16/02/2026,23.46,GBP,Tariq Halal,Food & Drinks,Grocery,
16/02/2026,7.90,GBP,Bus,Transportation,Transport_Local,
16/02/2026,4.00,GBP,Souvenirs ,Other,Shopping,
16/02/2026,6.50,GBP,Bus,Transportation,Transport_Local,
16/02/2026,16.50,GBP,Oxford Bus,Transportation,Transport_Other,
16/02/2026,1.99,GBP,Londis,Food & Drinks,Grocery,
16/02/2026,52.81,GBP,Chip Shed,Food & Drinks,Eating Out,
16/02/2026,11.45,GBP,Sainsbury,Food & Drinks,Grocery,
16/02/2026,6.00,GBP,Coffee ,Food & Drinks,Take aways,
16/02/2026,15.00,GBP,Cotewold Antique,Other,Shopping,
16/02/2026,5.00,GBP,Sainsbury,Food & Drinks,Grocery,
16/02/2026,6.50,GBP,Bus,Transportation,Transport_Other,
16/02/2026,33.55,GBP,Train To Moreton-in-Marsh ,Transportation,Transport_Other,
16/02/2026,12.98,GBP,Amazon,Other,Miscellaneous,
16/02/2026,35.99,GBP,Amazon,Other,Miscellaneous,
17/02/2026,10.80,GBP,Bus,Transportation,Transport_Local,
17/02/2026,15.00,GBP,Lyca,Utility,Phone Bill,
18/02/2026,6.03,GBP,Londis,Food & Drinks,Grocery,
18/02/2026,2.99,GBP,Amees,Food & Drinks,Take aways,
18/02/2026,31.60,GBP,Exotic,Food & Drinks,Grocery,
19/02/2026,6.40,GBP,Gather,Food & Drinks,Take aways,
19/02/2026,2.25,GBP,Greegs,Food & Drinks,Take aways,
19/02/2026,5.00,GBP,Bus,Transportation,Transport_Local,
19/02/2026,12.80,GBP,Train to Office,Transportation,Transport_Other,
23/02/2026,9.00,GBP,EE,Utility,Phone Bill,
23/02/2026,22.88,GBP,Tariq Halal,Food & Drinks,Grocery,
23/02/2026,11.31,GBP,Londis,Food & Drinks,Grocery,
23/02/2026,6.50,GBP,Bus,Transportation,Transport_Local,
23/02/2026,34.00,GBP,Tesco,Food & Drinks,Grocery,
23/02/2026,3.69,GBP,Tesco,Housing,Household Product,
23/02/2026,28.50,GBP,Gorge Cafe,Food & Drinks,Eating Out,
23/02/2026,10.00,GBP,M&S,Housing,Household Product,
23/02/2026,37.50,GBP,M&S,Food & Drinks,Grocery,
23/02/2026,25.49,GBP,BestFood,Food & Drinks,Grocery,
23/02/2026,4.48,GBP,Card Factory,Other,Shopping,
23/02/2026,5.05,GBP,Sainsbury,Food & Drinks,Grocery,
23/02/2026,5.40,GBP,M&S,Food & Drinks,Take aways,
23/02/2026,5.00,GBP,Bus,Transportation,Transport_Other,
23/02/2026,5.69,GBP,Amazon,Personal care,Miscellaneous,
23/02/2026,200.00,GBP,Indian a/c,Saving,Saving,
24/02/2026,1.44,GBP,Sainsbury,Food & Drinks,Take aways,
24/02/2026,2.50,GBP,Sainsbury,Food & Drinks,Take aways,
25/02/2026,1.99,GBP,Londis,Food & Drinks,Grocery,
26/02/2026,10.00,GBP,ParentPay,Food & Drinks,Take aways,
26/02/2026,3.98,GBP,Londis,Food & Drinks,Grocery,
26/02/2026,2.68,GBP,Londis,Food & Drinks,Grocery,
26/02/2026,7.00,GBP,Sainsbury,Food & Drinks,Take aways,
26/02/2026,1.75,GBP,Sainsbury,Food & Drinks,Take aways,
26/02/2026,5.00,GBP,Bus,Transportation,Transport_Local,
26/02/2026,30.59,GBP,Train to Office,Transportation,Transport_Other,
27/02/2026,9.62,GBP,Londis,Food & Drinks,Grocery,
27/02/2026,18.28,GBP,Replit,Other,Miscellaneous,
28/02/2026,6.50,GBP,Bus,Transportation,Transport_Local,
28/02/2026,7.99,GBP,Hoichoi,Entertainment,Subscription,
28/02/2026,81.57,GBP,Octopus,Utility,Gas & Electricity,
01/03/2026,30.75,GBP,Exotic,Food & Drinks,Grocery,
01/03/2026,12.49,GBP,Tariq Halal,Food & Drinks,Grocery,
01/03/2026,48.14,GBP,Tesco,Food & Drinks,Grocery,
01/03/2026,7.39,GBP,Londis,Food & Drinks,Grocery,
01/03/2026,12.99,GBP,Youtube,Entertainment,Subscription,
01/03/2026,8.99,GBP,Prime,Entertainment,Subscription,
01/03/2026,84.99,GBP,Microsoft ,Other,Miscellaneous,
03/03/2026,10.00,GBP,ParentPay ,Food & Drinks,Take aways,
03/03/2026,1.99,GBP,Londis,Food & Drinks,Grocery,
03/03/2026,13.99,GBP,Amazon,Personal care,Clothing(other),
04/03/2026,19.95,GBP,Resume,Other,Miscellaneous,
05/03/2026,1.59,GBP,Google One,Entertainment,Subscription,
06/03/2026,1275.00,GBP,Rent,Housing,Rent,
06/03/2026,7.99,GBP,Play App,Entertainment,Subscription,
06/03/2026,6.50,GBP,Bus,Transportation,Transport_Local,
06/03/2026,3.68,GBP,Londis,Food & Drinks,Grocery,
07/03/2026,5.00,GBP,Bus,Transportation,Transport_Local,
07/03/2026,18.50,GBP,Exotic,Food & Drinks,Grocery,
07/03/2026,6.00,GBP,Tesco,Housing,Household Product,
07/03/2026,47.57,GBP,Tesco,Food & Drinks,Grocery,
08/03/2026,6.50,GBP,Bus,Transportation,Transport_Local,
08/03/2026,25.00,GBP,Specsaver ,Personal care,Miscellaneous,
08/03/2026,5.00,GBP,Sainsbury,Housing,Household Product,
08/03/2026,4.19,GBP,Londis,Food & Drinks,Grocery,
09/03/2026,10.00,GBP,ParentPay,Food & Drinks,Take aways,
09/03/2026,46.00,GBP,Sky Digital,Utility,TV & Broadband,
10/03/2026,8.22,GBP,Amees,Food & Drinks,Grocery,
10/03/2026,500.00,GBP,Saving ,Saving,Saving,
10/03/2026,9.26,GBP,Napkin AI,Other,Miscellaneous,
11/03/2026,35.00,GBP,Sky TV,Utility,TV & Broadband,
11/03/2026,44.55,GBP,BLS Appointment,Vacation,Visa,
11/03/2026,122.00,GBP,Tower Of London,Vacation,Attraction,
11/03/2026,2.49,GBP,Google One,Entertainment,Subscription,
11/03/2026,5.90,GBP,Londis,Food & Drinks,Grocery,
11/03/2026,627.00,GBP,Flight to Barcelona,Vacation,Travel,
11/03/2026,81.00,GBP,Parliament ticket,Vacation,Attraction,
11/03/2026,982.80,GBP,Flight from Lisbon ,Vacation,Travel,
12/03/2026,10.00,GBP,ParentPay ,Food & Drinks,Take aways,
12/03/2026,53.47,GBP,Flix Bus,Vacation,Travel,
12/03/2026,1.99,GBP,Londis,Food & Drinks,Grocery,
12/03/2026,5.50,GBP,Bus,Transportation,Transport_Local,
13/03/2026,39.09,GBP,Amazon ,Personal care,Clothing(other),
13/03/2026,7.90,GBP,Bus,Transportation,Transport_Local,
13/03/2026,28.00,GBP,Tariq Halal,Food & Drinks,Grocery,
13/03/2026,64.02,GBP,Tesco ,Food & Drinks,Grocery,
13/03/2026,5.00,GBP,Tesco,Housing,Household Product,
14/03/2026,56.55,GBP,Train to London,Transportation,Transport_Other,
14/03/2026,6.50,GBP,Bus,Transportation,Transport_Local,
14/03/2026,3.50,GBP,Sainsbury ,Food & Drinks,Grocery,
14/03/2026,14.00,GBP,Tower of London,Vacation,Attraction,
14/03/2026,24.70,GBP,Subway,Food & Drinks,Eating Out,
14/03/2026,5.00,GBP,Souvenirs ,Vacation,Souvenirs ,
14/03/2026,8.90,GBP,Cafe,Food & Drinks,Eating Out,
14/03/2026,1.99,GBP,Londis ,Food & Drinks,Grocery,
15/03/2026,19.87,GBP,Exotic,Food & Drinks,Grocery,
16/03/2026,14.95,GBP,TV License,Entertainment,Subscription,
16/03/2026,184.00,GBP,Council Tax,Housing,Council Tax,
18/03/2026,12.15,GBP,Londis,Food & Drinks,Grocery,
18/03/2026,11.05,GBP,G&G,Food & Drinks,Take aways,
18/03/2026,5.84,GBP,Sainsbury,Food & Drinks,Grocery,
18/03/2026,2.25,GBP,Greegs,Food & Drinks,Take aways,
18/03/2026,12.80,GBP,Train to Office,Transportation,Transport_Other,
18/03/2026,5.00,GBP,Bus,Transportation,Transport_Local,
19/03/2026,10.00,GBP,ParentPay,Food & Drinks,Take aways,
19/03/2026,866.00,GBP,HMRC,Other,Miscellaneous,
19/03/2026,4.08,GBP,Exotic,Food & Drinks,Grocery,
19/03/2026,2.50,GBP,Bus,Transportation,Transport_Local,
19/03/2026,3.85,GBP,G&G,Food & Drinks,Take aways,
19/03/2026,5.00,GBP,Bus,Transportation,Transport_Local,
19/03/2026,29.40,GBP,Train to Office,Transportation,Transport_Other,
19/03/2026,445.50,GBP,Hotel Llandudno ,Vacation,Accommodation,
19/03/2026,15.00,GBP,Lyca,Utility,Phone bill,
20/03/2026,1.99,GBP,Londis ,Food & Drinks,Grocery,
20/03/2026,63.99,GBP,Insurance,Vacation,Insurance,
23/03/2026,60.00,GBP,Tesco,Food & Drinks,Grocery,
23/03/2026,8.55,GBP,Tesco,Housing,Household Product,
23/03/2026,3.00,GBP,Bus,Transportation,Transport_Local,
23/03/2026,6.50,GBP,Snappy Snap,Other,Miscellaneous,
23/03/2026,27.35,GBP,McD,Food & Drinks,Eating Out,
23/03/2026,47.05,GBP,Exotic,Food & Drinks,Grocery,
23/03/2026,26.80,GBP,Train to Southampton ,Transportation,Transport_Other,
23/03/2026,14.45,GBP,Amazon,Housing,Household Product,
23/03/2026,7.63,GBP,Amazon,Housing,Household Product,
24/03/2026,10.00,GBP,ParentPay,Food & Drinks,Take aways,
24/03/2026,211.23,GBP,Train to Madrid,Vacation,Travel,
24/03/2026,79.34,GBP,Train to Seville ,Vacation,Travel,
24/03/2026,9.00,GBP,EE,Utility,Phone bill,
24/03/2026,6.38,GBP,Londis,Food & Drinks,Grocery,
25/03/2026,5.55,GBP,Sainsbury,Food & Drinks,Grocery,
25/03/2026,6.50,GBP,Bus,Transportation,Transport_Local,
27/03/2026,6.94,GBP,Londis,Food & Drinks,Grocery,
27/03/2026,8.99,GBP,Amazon,Housing,Household Product,
27/03/2026,18.50,GBP,Replit,Other,Miscellaneous,
27/03/2026,15.20,GBP,Replit,Other,Miscellaneous,
27/03/2026,81.57,GBP,Octopus,Utility,Gas & Electricity,
27/03/2026,350.00,GBP,Argos,Other,Miscellaneous,
28/03/2026,49.50,GBP,House of Flavor ,Food & Drinks,Eating Out,
30/03/2026,12.99,GBP,Youtube,Entertainment,Subscription,
30/03/2026,11.48,GBP,Tariq Halal,Food & Drinks,Grocery,
30/03/2026,44.68,GBP,Tesco,Food & Drinks,Grocery,
30/03/2026,4.00,GBP,Tesco,Food & Drinks,Take aways,
30/03/2026,24.98,GBP,Irepair,Other,Miscellaneous,
30/03/2026,3.00,GBP,Bus,Transportation,Transport_Local,
30/03/2026,2.00,GBP,Flying Tiger,Other,Miscellaneous,
30/03/2026,26.29,GBP,Snappy Snap,Vacation,Miscellaneous,
30/03/2026,53.40,GBP,Reading library ,Vacation,Miscellaneous,
30/03/2026,4.34,GBP,Sainsbury,Food & Drinks,Grocery,
30/03/2026,3.68,GBP,Londis,Food & Drinks,Grocery,
30/03/2026,4.00,GBP,Paul's ,Food & Drinks,Take aways,
30/03/2026,6.50,GBP,Bus,Transportation,Transport_Local,
30/03/2026,570.00,GBP,Hotel in Lisbon ,Vacation,Accommodation,
30/03/2026,200.00,GBP,Hotel in Seville ,Vacation,Accommodation,
30/03/2026,7.99,GBP,Hoichoi,Entertainment,Subscription,
31/03/2026,593.32,GBP,BLS,Vacation,Visa,
31/03/2026,56.55,GBP,Train to London,Transportation,Transport_Other,
31/03/2026,3.50,GBP,Sainsbury,Food & Drinks,Grocery,
31/03/2026,6.50,GBP,Bus,Transportation,Transport_Local,
31/03/2026,7.53,GBP,Amazon,Housing,Household Product,
01/04/2026,17.09,GBP,Savers,Housing,Household Product,
01/04/2026,34.62,GBP,Burger King,Food & Drinks,Eating Out,
01/04/2026,113.05,GBP,Get Your Guide,Vacation,Sightseeing,
01/04/2026,19.95,GBP,Resume,Personal care,Miscellaneous,
01/04/2026,8.99,GBP,Amazon Prime ,Entertainment,Subscription,
01/04/2026,4.19,GBP,Londis,Food & Drinks,Grocery,
01/04/2026,18.44,GBP,Exotic,Food & Drinks,Grocery,
01/04/2026,35.92,GBP,Tesco,Food & Drinks,Grocery,
01/04/2026,10.00,GBP,Tesco,Housing,Household Product,
02/04/2026,169.00,GBP,Get Your Guide,Vacation,Sightseeing,
02/04/2026,1.69,GBP,Londis ,Food & Drinks,Grocery,
07/04/2026,1275.00,GBP,Rent,Housing,Rent,
07/04/2026,35.00,GBP,Railcard,Transportation,Transport_Other,
07/04/2026,7.99,GBP,Google Play,Entertainment,Subscription,
07/04/2026,1.69,GBP,Google one,Entertainment,Subscription,
07/04/2026,1.69,GBP,Londis,Food & Drinks,Grocery,
07/04/2026,20.60,GBP,Sainsbury,Food & Drinks,Grocery,
07/04/2026,3.50,GBP,Souvenirs ,Vacation,Souvenirs ,
07/04/2026,6.50,GBP,Bus,Transportation,Transport_Local,
07/04/2026,14.80,GBP,Souvenirs ,Vacation,Souvenirs ,
07/04/2026,3.50,GBP,Cheshire Pie,Food & Drinks,Take aways,
07/04/2026,27.48,GBP,Tram in llandudno ,Vacation,Attraction,
07/04/2026,8.58,GBP,Tesco,Food & Drinks,Grocery,
07/04/2026,5.75,GBP,Greegs,Food & Drinks,Take aways,
07/04/2026,6.99,GBP,Souvenirs ,Vacation,Souvenirs ,
07/04/2026,5.10,GBP,Zip world,Vacation,Souvenirs ,
07/04/2026,3.99,GBP,Conwy ,Vacation,Souvenirs ,
07/04/2026,9.79,GBP,Londis,Food & Drinks,Grocery,
07/04/2026,9.10,GBP,Conwy Bekry,Food & Drinks,Take aways,
07/04/2026,0.99,GBP,Sainsbury,Food & Drinks,Grocery,
07/04/2026,5.00,GBP,Zip world,Vacation,Souvenirs ,
07/04/2026,11.20,GBP,Train to Llandudno ,Vacation,Travel,
07/04/2026,17.90,GBP,Taxi,Transportation,Transport_Local,
07/04/2026,18.49,GBP,Sainsbury,Food & Drinks,Grocery,
07/04/2026,5.73,GBP,Cafe,Food & Drinks,Take aways,
07/04/2026,3.80,GBP,Conwy Bekry,Food & Drinks,Take aways,
08/04/2026,40.36,GBP,Exotic,Food & Drinks,Grocery,
08/04/2026,1.99,GBP,Londis,Food & Drinks,Grocery,
09/04/2026,49.00,GBP,Sky Digital,Utility,TV & Broadband,
09/04/2026,15.15,GBP,Boots,Personal care,Miscellaneous,
09/04/2026,20.57,GBP,Sainsbury,Food & Drinks,Grocery,
09/04/2026,4.00,GBP,Home Store,Housing,Household Product,
10/04/2026,8.63,GBP,Londis,Food & Drinks,Grocery,
10/04/2026,2.99,GBP,Londis,Food & Drinks,Grocery,
10/04/2026,1.75,GBP,Sainsbury,Food & Drinks,Take aways,
10/04/2026,1.60,GBP,Greegs,Food & Drinks,Take aways,
10/04/2026,2.25,GBP,Greegs,Food & Drinks,Take aways,
10/04/2026,5.00,GBP,Bus,Transportation,Transport_Local,
10/04/2026,27.80,GBP,Train to London,Transportation,Transport_Other,
10/04/2026,9.30,GBP,Napkin,Personal care,Miscellaneous,
13/04/2026,2.49,GBP,Google one,Entertainment,Subscription,
13/04/2026,1.99,GBP,Londis,Food & Drinks,Grocery,
13/04/2026,6.40,GBP,G&G,Food & Drinks,Eating Out,
13/04/2026,35.04,GBP,Bestfood,Food & Drinks,Grocery,
13/04/2026,27.44,GBP,Tariq Halal,Food & Drinks,Grocery,
13/04/2026,13.49,GBP,Boots,Personal care,Miscellaneous,
13/04/2026,33.65,GBP,Sainsbury,Food & Drinks,Grocery,
13/04/2026,5.00,GBP,Bus,Transportation,Transport_Local,
13/04/2026,15.22,GBP,Londis,Food & Drinks,Grocery,
14/04/2026,38.00,GBP,Sky TV,Utility,TV & Broadband,
14/04/2026,2.99,GBP,Londis,Food & Drinks,Grocery,
14/04/2026,5.50,GBP,Bus,Transportation,Transport_Local,
15/04/2026,10.00,GBP,ParentPay ,Food & Drinks,Take aways,
15/04/2026,14.95,GBP,TV License,Entertainment,Subscription,
15/04/2026,188.46,GBP,Council ,Housing,Council Tax,
15/04/2026,7.00,GBP,Primark,Personal care,Clothing(other),
15/04/2026,231.00,GBP,Hotel Barcelona,Vacation,Accommodation,
16/04/2026,11.62,GBP,Londis,Food & Drinks,Grocery,
16/04/2026,4.95,GBP,G&G,Food & Drinks,Take aways,
16/04/2026,1.30,GBP,Sainsbury,Food & Drinks,Grocery,
16/04/2026,27.80,GBP,Train to London,Transportation,Transport_Other,
16/04/2026,5.00,GBP,Bus,Transportation,Transport_Local,
20/04/2026,10.00,GBP,ParentPay ,Food & Drinks,Take aways,
20/04/2026,389.00,GBP,Get Your Guide,Vacation,Sightseeing,
20/04/2026,7.50,GBP,Amees Kitchen ,Food & Drinks,Take aways,
20/04/2026,15.30,GBP,Exotic,Food & Drinks,Grocery,
20/04/2026,9.41,GBP,Londis,Food & Drinks,Grocery,
20/04/2026,2.80,GBP,ChaayePaani,Food & Drinks,Take aways,
20/04/2026,6.50,GBP,Bus,Transportation,Transport_Local,
20/04/2026,5.00,GBP,Soan Museum ,Entertainment,Miscellaneous,
20/04/2026,18.94,GBP,Tariq Halal,Food & Drinks,Grocery,
20/04/2026,9.87,GBP,Londis,Food & Drinks,Grocery,
20/04/2026,12.00,GBP,Sherlock Holmes,Other,Shopping,
20/04/2026,2.35,GBP,CO OP,Food & Drinks,Grocery,
20/04/2026,12.70,GBP,M&S Foos,Food & Drinks,Take aways,
20/04/2026,23.85,GBP,McD,Food & Drinks,Eating Out,
20/04/2026,2.09,GBP,Londis ,Food & Drinks,Grocery,
20/04/2026,25.48,GBP,Sainsbury,Food & Drinks,Grocery,
20/04/2026,1.85,GBP,M&S,Food & Drinks,Take aways,
20/04/2026,15.00,GBP,Lyca,Utility,Phone Bill,
20/04/2026,56.55,GBP,Train to London,Transportation,Transport_Other,
20/04/2026,5.00,GBP,Bus,Transportation,Transport_Local,
20/04/2026,44.36,GBP,Park Guell,Vacation,Attraction,
21/04/2026,9.45,GBP,Sainsbury,Food & Drinks,Grocery,
21/04/2026,3.00,GBP,Bus,Transportation,Transport_Local,
21/04/2026,18.00,GBP,Claude.ai,Other,Miscellaneous,
22/04/2026,10.98,GBP,Exotic,Food & Drinks,Grocery,
22/04/2026,270.14,GBP,Train St Ives,Vacation,Travel,
22/04/2026,300.00,GBP,Hotel in St Ives,Vacation,Accommodation,
23/04/2026,11.23,GBP,Exotic,Food & Drinks,Grocery,
23/04/2026,45.00,GBP,St Michael's ,Vacation,Attraction,
23/04/2026,9.00,GBP,EE,Utility,Phone Bill,
24/04/2026,32.77,GBP,Taxi Barca,Vacation,Travel,
24/04/2026,7.49,GBP,Amazon ,Other,Miscellaneous,
27/04/2026,10.00,GBP,ParentPay ,Food & Drinks,Grocery,
27/04/2026,2.80,GBP,ChaayePaani,Food & Drinks,Take aways,
27/04/2026,12.01,GBP,Tariq Halal,Food & Drinks,Grocery,
27/04/2026,6.50,GBP,Bus,Transportation,Transport_Local,
27/04/2026,55.00,GBP,Tesco,Food & Drinks,Grocery,
27/04/2026,6.44,GBP,Tesco,Housing,Household Product,
27/04/2026,6.50,GBP,Bus,Transportation,Transport_Local,
27/04/2026,5.34,GBP,Sainsbury,Food & Drinks,Grocery,
27/04/2026,11.25,GBP,Food at Lego,Food & Drinks,Eating Out,
27/04/2026,20.50,GBP,Train to Slough,Transportation,Transport_Other,
27/04/2026,23.73,GBP,deliveroo ,Food & Drinks,Eating Out,
27/04/2026,5.75,GBP,Food at Lego,Food & Drinks,Take aways,
27/04/2026,6.50,GBP,Bus,Transportation,Transport_Local,
27/04/2026,6.50,GBP,MTP food,Food & Drinks,Take aways,
27/04/2026,3.50,GBP,Lego land heartlake,Food & Drinks,Take aways,
27/04/2026,12.50,GBP,Fireho,Food & Drinks,Eating Out,
27/04/2026,20.30,GBP,Train to Reading,Transportation,Transport_Other,
27/04/2026,32.08,GBP,deliveroo ,Food & Drinks,Eating Out,
27/04/2026,19.00,GBP,Replit,Other,Miscellaneous,
27/04/2026,148.00,GBP,Lego land ticket,Vacation,Attraction,
27/04/2026,22.30,GBP,Bus windsor ,Transportation,Transport_Local,
27/04/2026,15.10,GBP,Lego cafe,Food & Drinks,Take aways,
27/04/2026,13.91,GBP,AMT,Food & Drinks,Eating Out,
28/04/2026,81.57,GBP,Octopus ,Utility,Gas & Electricity,
29/04/2026,12.99,GBP,Youtube Prem,Entertainment,Subscription,
29/04/2026,0.43,GBP,Sainsbury,Food & Drinks,Grocery,
29/04/2026,19.95,GBP,Resume,Personal care,Miscellaneous,
30/04/2026,6.21,GBP,Bounce,Vacation,Accommodation,
30/04/2026,6.57,GBP,Flix,Vacation,Travel,
30/04/2026,7.43,GBP,MTP Food,Food & Drinks,Take aways,
30/04/2026,2.25,GBP,Greegs,Food & Drinks,Take aways,
30/04/2026,5.25,GBP,Pret,Food & Drinks,Eating Out,
30/04/2026,1.30,GBP,Sainsbury,Food & Drinks,Grocery,
30/04/2026,39.40,GBP,Trainline,Transportation,Transport_Other,
30/04/2026,5.00,GBP,Bus,Transportation,Transport_Local,
01/05/2026,17.99,GBP,SuperDrug,Personal care,Miscellaneous,
01/05/2026,27.00,GBP,Minack Theatre ,Vacation,Attraction,
